Item ID,Item Name,userid,shopid,shop_name,Main Category,Sub Category,Level3 Category,username,Item GMV,Total Placed Order
"2901966064","【迷你除濕機】amadana 櫥櫃用除溼機 HD-144T","9006346","9005050","雨寶的商行","Home Electronic","Household Appliances","Dehumidifier","t766007","10270.0","4"
"1640511112","怡悅 HEPA濾心 活性碳濾網組 適 Health Banco 小漢堡 R2BF2025 BF2025 E2f 健康寶貝","5454964","5453670","怡悅健康生活館","Home Electronic","Household Appliances","Air Purifier","yera8888","18680.699841480273","33"
"393095429","小楊家電賣場 國際牌洗衣機濾網 洗衣機濾網 原廠料號 W022A-95UOO 公司貨  Panasonic","7635345","7634053","小楊家電賣場","Home Electronic","Large Household Appliance","Washing Machine","poiuy751106","16844.230966971587","70"
"1674197603","HERAN 禾聯 10.5Kg 雙效手洗式 直立式 定頻 洗衣機HWM-1152 全省送貨","57485970","57484544","HERAN禾聯 熊好的店 ","Home Electronic","Large Household Appliance","Washing Machine","hertec","29766.0","5"
"7213758126","[24H內出貨] 迷你烘衣機 ★快速烘乾★【乾衣機】110V 烘衣機 攜帶式烘乾機 迷你烘乾機 烘乾機 摺疊乾衣機","213860129","213856406","日威的小店","Home Electronic","Large Household Appliance","Dryer","qz900143","44854.76254752208","68"
"6215647560","正品 SENNHEISER 森海塞爾 IE800S 旗艦型耳機 聲海 IE800 IE500 IE80參考","35624078","35622694","art487890","Home Electronic","Audio Visual Equipment","Others","art487890","16860.0","1"
"6610967544","現貨速發【聊聊議價】HITACHI 日立 RD-200HH 清淨+除濕 一機雙效 RD200HH清淨型 10公升 除濕機","11834601","11833299","暐竣電器有限公司","Home Electronic","Household Appliances","Dehumidifier","sky199025","24400.0","2"
"2378760398","LG 樂金 液晶電視 49型 4K UHD 智慧聯網 49UM7300PWA 49UM7300","1385662","1384623","柴克3C家電","Home Electronic","TVs","4K","woo876530","35800.0","2"
"2624606290","現貨 24H出貨 Harman Kardon Soundsticks III / 水母喇叭 / 水晶透明 / 經典不敗款","85707234","85705757","豐宏數位 PhoneHome 門號 空機 3C器材 飛智電競手把 高雄展售門市","Home Electronic","Steroes and Speakers","Subwoofer","phonehome0330","13700.0","2"
"4400758799","(福利品) Kolin 歌林180公升極致窄身直立式冷凍櫃KR-SE118SF02","169876308","169873967","rtgmleonyu","Home Electronic","Large Household Appliance","Freezer","rtgmleonyu","15376.0","2"
"2342729888","【可代付，带保固】PRITECH/匹奇110V静音大功率无叶吹风筒机 折疊式負離子美容风筒FD-2旅行出國用 宿舍冷热风","35321662","35320278","慕麗萊精品","Home Electronic","Beauty Appliances","Hair Dryer","mulilai88","17930.002497957943","13"
"4231108376","【現貨免運】TESCOM TID2100 TID2100TW 白 紅 防靜電 負離子 大風量 吹風機 原廠公司貨","36083962","36082578","TESCOM 原廠品牌館   | 為您守護完美髮質 | ","Home Electronic","Beauty Appliances","Hair Dryer","tescom.tw","14196.98128149748","19"
"2308211811","✈️主機 送3顆濾網 ✈️Mr.Smart 小紫 UV紫外線 除蟎 吸塵器","9815373","9814076","No.36 🎀Mr.Smart 小紫 除螨機🎀乾洗髮🎀液體衛生棉🎀","Home Electronic","Household Appliances","Vacuum","a2781873","41416.54586417766","22"
"6502470792","冰品配料展示櫃/沙拉吧冰箱/冷藏櫃冷凍櫃上下層獨立推門","26583458","26582122","【遇見✿小店】","Home Electronic","Kitchen Appliances","Others","ledou004","20000.0","1"
"1837575448","DIKE DVM180 一對二麥克風 Venus 佳曲風情VHF雙頻無線麥克風 麥克風 無線麥克風 卡啦OK KTV","59737894","59736464","鯊很大影音數位3C館","Home Electronic","Audio Visual Equipment","Microphone","sha.hen.da","47784.39962476548","42"
"1211801624","工業級 電纜 輪座 3P 含接地 15A 125V 30米 2.0/3.5 動力  延長線  雙自動 斷電器 ~萬能百貨","3695468","3694018","萬能武今 居家百貨","Home Electronic","Household Appliances","Others","yiva.chichenn","17261.244456462955","10"
"2765214684","【KY生活館】櫻花 G2928 G2928G 智能雙炫火二口玻璃檯面爐","87286890","87285412","KY生活館 熱水器 瓦斯爐 油煙機 烘碗機 淨水器 洗碗機","Home Electronic","Large Household Appliance","Stove","ky150","14300.0","1"
"2355903832","法國  SteamOne  S-NOMAD 手持式蒸氣掛燙機 手持蒸氣掛燙機","6109117","6107810","kamababe 電器株式会社","Home Electronic","Household Appliances","Iron","kamababe","46450.0","12"
"5808933127","【Haier海爾】32吋LED液晶電視LE32B9650/32B9650手機傳屏/可接電腦VGA/+299送壁掛架","9153686","9152390","【E-MAN】電氣男數位購物商城","Home Electronic","TVs","30-50 Inches","abcd111902001","29424.0","7"
"2231488972","對抗病毒👍全新未拆封💥下單即出貨➰sharp夏普自動除菌離子清淨除濕機DW-H8HT-W/DW-H8HT-W","14952763","14951427","好評價店家衝一波🚀🚀","Home Electronic","Household Appliances","Dehumidifier","wongchi","12920.0","2"
"1702974621","【現貨】2.4G APORO 阿波羅 頭戴式 耳掛式 高品質 無線麥克風 長距離穩定教學神器叫賣 擴音器 [送3項贈品]","43412092","43410706","roger.chiu.sh","Home Electronic","Audio Visual Equipment","Microphone","roger.chiu.sh","16476.340639003785","21"
"760595448","Kolin歌林 手持/直立兩用吸塵器 (KTC-HC500粉色) (KTC-HC300藍色)有線/集塵盒可水洗/保固","9467742","9466445","品品家電生活館","Home Electronic","Household Appliances","Vacuum","lipin1050901","16268.0","19"
"5084696","✅開發票➕現折75元折扣碼台灣現貨 歐樂B 副廠 Oralb 刷頭 EB20 EB50 EB18 EB10 D12牙刷頭","1385437","1384398","【AllMy 健康生活】歐樂B 飛利浦 小米 副廠 刷頭 電動牙刷頭 牙刷頭","Home Electronic","Beauty Appliances","Electric Toothbrush","allmy","200906.79175766822","695"
"2867200017","【日本製 全新現貨】國際牌Panasonic TK-AS30C1 濾心","19709427","19708091","【日本代購服務】","Home Electronic","Kitchen Appliances","Water Device","hikari9927","11250.0","5"
"6115003222","全新最低價限自取-HP00 -Dyson  戴森 三合一冷暖 空氣 清淨機  白銀色","1751400","1750147","Momo.chen","Home Electronic","Seasonal Appliance","Heater-Fan","momo.chen","12560.0","1"
"7610939452","PHILIPS飛利浦 三刀頭水洗式電鬍刀 S5130","110961953","110960372","*鑫誠生活館*","Home Electronic","Beauty Appliances","Shavers","omredf52013","44049.654411764706","19"
"52611990","Braun 德國百靈oral-b歐樂B DB4510NE電動牙刷3D立體 電池式","4023456","4022173","向日葵店    ","Home Electronic","Beauty Appliances","Electric Toothbrush","hsinyu0126","35465.11061946902","52"
"5516935404","EB/億貝斯特 商用雙頭三明治機220V方包機110V熱壓方形土司口袋面包機","199165252","199162152","億貝斯特自營店","Home Electronic","Kitchen Appliances","Dessert Machine","everbest","31178.0","2"
"47730551","(超值特惠套組)，德國百靈Oral-B-迪士尼汽車總動員Cars充電式兒童電動牙刷D10-原廠公司貨","2860196","2858903","E & T 牙刷小舖","Home Electronic","Beauty Appliances","Electric Toothbrush","terlanks","10654.504643962848","5"
"7901938522","【DaoDi】手持式蒸氣掛燙機(蒸氣熨斗 輕巧熨斗 )","1743174","1741924","雲雲嘉義在地人-生活好物/福義軒美食零嘴好朋友","Home Electronic","Household Appliances","Iron","pearl2959","49689.34333612539","96"
"5315514702","【Glolux】輸入折扣碼現折 現貨+附發票 7.5公升陶瓷智能氣炸鍋少油 快煮【尚好購】","185045740","185043042","★尚好購★","Home Electronic","Kitchen Appliances","Fryer","simplebuy191004","12520.0","4"
"6926962409","安博S 安博七代 二手商品 越獄版  配件齊 商品如圖 免運","155358779","155356849","aa170888","Home Electronic","TVs","Set-top box","aa170888","24800.0","8"
"1027758773","含運特惠價歡迎聊聊詢價 象印*3公升* SuperVE真空省電微電腦電動熱水瓶(CV-WFF30)","3026866","3025578","tsetsefly25","Home Electronic","Kitchen Appliances","Electric Boiler","tsetsefly25","11100.0","2"
"295324083","現貨不用問~貨到付款2660塊/JK7450 /JK-7450 晶工45L雙溫控不鏽鋼旋風烤箱","12732302","12730999","家電專區","Home Electronic","Kitchen Appliances","Oven","katrina9999","47290.0","18"
"6025698135","石頭掃地機器人二代 S6","13644707","13643404","ajoewu","Home Electronic","Household Appliances","Robot Vaccum","ajoewu","12000.0","1"
"5523904797","德爾瑪 德爾瑪手持無線吸塵器VC20S  官方原裝正品 全新商品【台灣出貨】保固","231738795","231734059","aa0973514349","Home Electronic","Household Appliances","Vacuum","aa0973514349","27376.904406204467","9"
"7421023403","台灣現貨🌟寶峰UV-5R無線電對講機🌟 5W 8W大功率超遠距離無線電 手持機 手扒機  雙頻雙段 工地 酒店 餐廳","224992077","224987745","梵妳台灣現貨專賣","Home Electronic","Household Appliances","Home Phone","gggk666888","19724.0","12"
"2119864516","tatung大同 六人份微電腦電子鍋 TRC-06REC","137724900","137723076","大同家電館","Home Electronic","Kitchen Appliances","Electric Rice Cooker & Cooking Pot","tatung_tw","10750.0","8"
"1475176656","[只現面交自取]Genelec 1029A專業監聽音響1對 "" 加碼送全鐵落地喇叭架1對"" 免運費","6688714","6687399","sharkkid","Home Electronic","Steroes and Speakers","Subwoofer","sharkkid","17999.0","1"
"5413731033","【贈七件組、食譜】日本品牌 伊崎 Ikiiki 智能氣炸烤箱 空氣烤箱 IK-OT3201   IK-OT3202","185006861","185004164","櫃姐代購--生活用品","Home Electronic","Kitchen Appliances","Oven","kendrick0312","83130.0","17"
"20497591","全新Panasonic國際牌 KX-TG3411 2.4Ghz無線電話 簡易好上手 開店必備 精靈色好可愛","5523552","5522258","神通小飛","Home Electronic","Household Appliances","Others","phone0986","10630.0","10"
"6309941677","國際牌Panasonic 32L雙溫控發酵烤箱 NB-H3203","748682","748151","台北布里吉","Home Electronic","Kitchen Appliances","Oven","gd0217","115020.0","38"
"1115706311","（公司貨）B&O P6 Beoplay 可攜帶式藍牙喇叭 聊聊可議","66853176","66851718","3C大碗公","Home Electronic","Steroes and Speakers","Home Theater Systems","gshare168","12900.0","1"
"154181655","TECO東元 直立式吸塵器 XYFXJ063","8735851","8734555","㊟家電影音小配件(電風扇、滑鼠、行動電源)㊟","Home Electronic","Household Appliances","Vacuum","cindy160809","10387.0","13"
"726494369","SPT 尚朋堂負離子空氣清淨機 5坪適用 SA2233F / SA-2233F","33383268","33381884","大王家電館","Home Electronic","Household Appliances","Air Purifier","tondi720708","13940.0","7"
"7515025404","第二代Nest mini音箱+燈泡(台灣公司貨全新未拆）","11589465","11588163","tw555","Home Electronic","Steroes and Speakers","Others","tw555","32440.0","25"
"2668921740","📢開發票 台灣保固📢IRIS PCF-HE15 空氣對流循環扇 PCF-HE18 360度可參考 HD15","53185841","53184453","數位3C小舖","Home Electronic","Seasonal Appliance","Fan-Recirculating","newck0106","10070.0","11"
"2877171312","※國際牌※暖風機,無線遙控, FV-30BE1R,110V,( FV-30BE1W,220V),集中送風,速暖","180277871","180275252","電器用品與材料","Home Electronic","Seasonal Appliance","Heater-Fan","ccjbr009","13900.0","1"
"2330581285","青葉牌公司貨【免專用袋】2020年P290B+ 送耐熱袋 真空包裝機 舒肥機專用 真空機","98174211","98172733","光華商場3C暢貨中心","Home Electronic","Kitchen Appliances","Vacuum Sealers","mydvdc","91120.26086956522","23"
"1380655455","(輸碼現折300  DAILY0502)SANLUX 10公斤雙槽洗衣機 SW-1068 台灣三洋","81868612","81867136","SANLUX台灣三洋館","Home Electronic","Large Household Appliance","Washing Machine","sanlux_tw","26129.0","3"
"2796467763","【現貨免運】TESCOM TID1100TW TID1100 高效速乾 負離子吹風機 大風量 吹風機 原廠貨","36083962","36082578","TESCOM 原廠品牌館   | 為您守護完美髮質 | ","Home Electronic","Beauty Appliances","Hair Dryer","tescom.tw","16310.0","13"
"1812469905","TOSHIBA AW-DMUH17WAG 東芝17公斤直立式洗衣機 桃竹苗電器 歡迎電店詢0932101880","62742434","62740991","桃竹苗電器有限公司 惠而浦 SONY LG 國際 奇美 三菱重工 音圓 金嗓 點唱機 優必洗 音響 電視 冰箱 冷氣 洗衣機 除濕機 乾衣機 美式家電","Home Electronic","Large Household Appliance","Washing Machine","s669798","23000.0","1"
"2572847816","【好水森活】愛惠浦HS288T智能廚下型雙溫飲水機.濾心提醒更換.10段溫動控制，加400G直接輸出RO含安裝24000","7006011","7004719","bill20048","Home Electronic","Kitchen Appliances","Water Device","bill20048","49900.0","2"
"5110127870","【台北市實體店面】日立 除濕機專用濾網PM2.5濾網","13784070","13782766","台北市實體店面","Home Electronic","Household Appliances","Dehumidifier","candymom64","35700.0","2"
"3134218986","現貨 可議價 送保溫瓶 TIGER 虎牌 6人/10人份微電腦多功能電子鍋 JAX-G10R、JAX-G18R  免運費","226492610","226488193","SAKURAYA77","Home Electronic","Kitchen Appliances","Electric Rice Cooker & Cooking Pot","sakuraya77","11600.0","3"
"943934445","大家源 (4.6 ) 三段定溫 電動 熱水瓶 TCY-2025","28736590","28735206","簡約生活。simple life","Home Electronic","Kitchen Appliances","Electric Boiler","life_simple","10500.595906850876","8"
"1602254679","高雄 莊頭北 TG-6001T  安全瓦斯台爐 瓦斯爐 ☆ TG-6001 實體店面 可刷卡【KW廚房世界】","7868864","7867569","KW廚房世界：系統廚具 廚櫃","Home Electronic","Large Household Appliance","Stove","pkkitchenworld","11010.0","3"
"2274117322","Dyson 戴森  pure cool link TP04 最新 空氣清淨機 氣流倍增器 銀白色/建軍電器","140853871","140852047","建軍電器 Dyson 專賣店","Home Electronic","Household Appliances","Air Purifier","janpost003","79177.77551567103","5"
"756940253","Panasonic 國際牌SD-MDX100 製麵包機 送德國西餐刀西餐叉湯匙15件","5443279","5441985","na200et","Home Electronic","Kitchen Appliances","Dessert Machine","na200et","17500.0","2"
"1873505300","【蝦幣回饋】英國 Gtech 小綠 Multi Plus 原廠專用電動滾刷地板吸頭","53346466","53345078","尖頭曼商號Gentleman Boutique","Home Electronic","Household Appliances","Vacuum","tony122888","17882.0","9"
"2337092513","【大邁家電】Panasonic國際牌 N-U168U 乾衣機架","50805907","50804519","【大邁家電】","Home Electronic","Large Household Appliance","Dryer","carey0920","10921.559633027522","4"
"4918934513","台北櫻花牌G2522G自裝價2522先詢問","83937106","83935629","賴好友xueshi520411","Home Electronic","Large Household Appliance","Stove","xueshi520411","12600.0","2"
"4014038925","【分期0利率】LG 樂金 GN-HL567SV GN-HL567GB 525L 變頻 雙門電冰箱","35884772","35883388","首錩電器旗艦館","Home Electronic","Large Household Appliance","Refrigerator ","shouchang22","23900.0","1"
"4518551907","（已售）真空管擴大機 El34 推挽 pp 音響","2158411","2156839","ae45327","Home Electronic","Steroes and Speakers","Subwoofer","ae45327","23120.0","2"
"408441779","電視賣場-全新32型LG面板電視 護眼低藍光 LED$2888","6949236","6947944","電視特賣會","Home Electronic","TVs","30-50 Inches","bigturbo2007","28909.0","9"
"1826609680","YAMAHA MCR-N670 桌上型組合式音響(公司貨)","98409729","98408251","家電王旗艦館","Home Electronic","Steroes and Speakers","Subwoofer","jaey90601","31791.0","1"
"2755445715","手壓咖啡機 Y3.3 輕量版","16469332","16467996","虎記商行 精品咖啡專賣舖","Home Electronic","Kitchen Appliances","Coffee Machine","alexhan.tw","51054.947154634494","32"
"2007202704","SHARP 夏普 40吋智能連網顯示器 Sharp LC-40SF466T、2T-C40AE1T 遙控器","1974323","1972891","3c 生活便宜go","Home Electronic","TVs","TV peripheral","bruce840426","10200.0","20"
"1232051418","【免運費 套裝優惠組】奶瓶麥克風音效組 小奶瓶+防噴罩+音效卡+鋁合金支架 套裝組","6065655","6064348","創意SHOP-生活/3C小品","Home Electronic","Audio Visual Equipment","Microphone","ray1981","17435.440065681447","13"
"4812620641","(福利電器) Electrolux 伊萊克斯 完美管家 大全配 ZB3302AK 保固同新品 免代購 陳列福利品","11050781","11049481","(((福利電器)))~~~優質電器//冷氣//美式家電//福利品專業經銷","Home Electronic","Household Appliances","Vacuum","kenhsieh0911","25250.0","5"
"2365356757","【超人百貨X】AVer F17-8M實物投影機800萬畫素/360 度全能拍攝/HDMI /CMOS彩色影像感測器","3032055","3030767","【超人生活百貨】滿100元出貨","Home Electronic","Audio Visual Equipment","Curtain & Projector","super3c","10350.0","1"
"2887060312","LG 樂金　GN-L307C　 直驅變頻 雙門 冰箱 253公升 壓縮機10年保固 1級能效","4050240","4048957","JOJO1922","Home Electronic","Large Household Appliance","Refrigerator ","monkeyk","15000.0","1"
"5404951596","國際牌除濕機 F-Y24GX","4050240","4048957","JOJO1922","Home Electronic","Household Appliances","Dehumidifier","monkeyk","23200.0","2"
"7421518454","『代購小米』小米電視5  75吋4K PRO量子智能互聯網高清電視 限時免運！！","7957311","7956016","YBSHOP","Home Electronic","TVs","50 Inches or More","claire61116","162000.0","3"
"4418133725","石頭掃地機器人 二代S6 roborock S6。","4395363","4394076","kinkelin","Home Electronic","Household Appliances","Robot Vaccum","kinkelin","28560.0","2"
"2303476771","新一代极米Z6X 1080p 投影機(含軟體安裝在贈送背光空鼠及三腳架一隻）","7423533","7422240","chio19002222","Home Electronic","Audio Visual Equipment","Curtain & Projector","chio19002222","50020.0","3"
"7716480320","dyson戴森pure hot+cool HP00清淨機(可面交)","6393666","6392354","flower0919","Home Electronic","Household Appliances","Air Purifier","flower0919","12000.0","1"
"1572593759","SAMPO聲寶6L空氣清淨除濕機AD-WB712T","40934573","40933187","❤❤家電生活館❤❤","Home Electronic","Household Appliances","Dehumidifier","plus_ming","58510.737279335415","12"
"1607390179","【全新盒裝非裸裝,有封條】3M S004 淨水器 專用替換濾心 3US-F004-5 (可選+PP濾心) 2020製造","14751196","14749892","pingding168","Home Electronic","Kitchen Appliances","Water Device","pinding168","73725.0","27"
"660273502","K歌直播聲卡 套組 小奶瓶 中振模 電容麥克風 聲效卡 主播神器 變聲 熱場小幫手 手機直播聲卡 [17GO5]","6836632","6835317","17GO5【一起購物】- SABBAT 藍牙耳機 行動電源 iphone11 手機配件 空氣清淨機","Home Electronic","Audio Visual Equipment","Microphone","sons731111","11183.81851464435","7"
"2506294929","【現貨 秒發】煙灰缸空氣淨化器家用室內去除煙味小型桌面吸煙抽煙防二手煙神器 煙灰缸","134313830","134312006","雲集日韓商城","Home Electronic","Household Appliances","Air Purifier","yjsc001","19636.0","12"
"2215091388","【燈王的店】台灣製 36/42/52/56吋 工業扇 吊扇 (白JF18501 黑JF18505) 壁控/IC/遙控款","145466786","145464962","燈王的店燈飾吊扇光源網購實體店面","Home Electronic","Seasonal Appliance","Fan-Wall/Ceiling","light1606","72794.93632026839","30"
"1022712837","【轉轉市集】現貨 日式家用迷你空氣清淨機 mini 清淨機 USB 空氣 清淨機 空氣淨化機 4-5坪 活性碳6045A","879750","879145","轉轉市集~轉出好心情","Home Electronic","Household Appliances","Air Purifier","leoyean2000","13565.380838460469","21"
"3319492675","【PINOH品諾】16吋 AC微電腦遙控式風扇 DF-1636R","35594046","35592662","品諾家電 旗艦館","Home Electronic","Seasonal Appliance","Fan-AC","datungying","25215.0","23"
"122258905","(福利電器)伊萊克斯Electrolux 冰沙果汁機 EBR7804S 公司貨 打冰沙 打果汁 打濃湯 優質福利品免運費","11050781","11049481","(((福利電器)))~~~優質電器//冷氣//美式家電//福利品專業經銷","Home Electronic","Kitchen Appliances","Juice & Soybean Milk Machine","kenhsieh0911","21420.0","9"
"1973012689","[免運費] 南亞牌 NANYA 65人份不鏽鋼高速鍋 壓力鍋 快速鍋 萬用鍋 CA-65S","4506783","4505495","吉賀 GF","Home Electronic","Kitchen Appliances","Pressure Cooker","otteroffice","28760.0","3"
"7619960682","｛齊遠｝現貨 松木MATRIC 日式收納攪拌器 [寧靜白/蜜桃粉]","64295282","64293839","🍭齊遠Qiyuan🎁","Home Electronic","Kitchen Appliances","Food Processor","qiyuan408","28453.832068311196","38"
"1803366606","HERAN 禾聯槍型無線吸塵器 14R1 軟毛地板吸頭 14R1B","3589688","3588317","陽昇電器-彰化實體店，讓你安心買","Home Electronic","Household Appliances","Vacuum","yangsunshop","45751.0","22"
"5605449541","SHARP | 30L Healsio水波爐 AX-XP5T","5629981","5628686","映象商城","Home Electronic","Kitchen Appliances","Microwave","imageaudio","39900.0","1"
"606438285","【鼠年大特賣】象印 NP-ZAF18(10人份)NP-ZAF10 (6人份) 壓力IH電子鍋","13542061","13540758","家殿城","Home Electronic","Kitchen Appliances","Electric Rice Cooker & Cooking Pot","a8169223","18500.0","2"
"1689924818","【公司貨】MARANTZ Turret 電腦直播專用 三合一 直播系統 LED燈 鏡頭 視訊相機 電容麥克風 耳機擴","7141075","7139782","恩心樂器🎸吉他🎸烏克麗麗🎸樂譜🎸PICK🎸YAMAHA🎸調音器🎸譜架🎸鐵三角","Home Electronic","Audio Visual Equipment","Microphone","kaodli","39000.0","3"
"1243934542","【歡迎聊聊~可刷卡分期3、6、12】惠而浦Whirlpool-12公斤電力乾衣機WED5000DW【附基本安裝】","67994143","67992686","滾來福生活館","Home Electronic","Large Household Appliance","Washing Machine","ccmgaston0610","37000.0","2"
"2352852952","母親節預購 IRIS 日本 空氣循環扇 PCF-SC15T 循環扇 IRIS OHYAMA","98174211","98172733","光華商場3C暢貨中心","Home Electronic","Seasonal Appliance","Fan-Recirculating","mydvdc","11032.0","5"
"2383705239","現貨 Vitantonio 鬆餅機 正方型三明治烤盤 PVWH-10-SH 小V鬆餅機 鬆餅機烤盤","95120265","95118787","日安代購 日本/香港家電代購 清淨機/除濕機/鬆餅機烤盤/刮鬍刀 專賣","Home Electronic","Kitchen Appliances","Dessert Machine","stove2018","10374.944214693656","15"
"5506007734","老美購 KitchenAid攪拌機 KSM150PSPT 5QT容量 抬頭式 現貨台灣保固刷卡 全新現貨","2509142","2507863","老美購 0912-977-092","Home Electronic","Kitchen Appliances","Others","usabuy","13650.0","1"
"2873874506","(荷蘭原裝進口)PHILIPS 飛利浦 S5130 可水洗電鬍刀","181834123","181831477","evaqqqq","Home Electronic","Beauty Appliances","Shavers","evaqqqq","16858.0","12"
"6429056848","SONY HDR-CX900 (缺件廉售)","5448824","5447530","Lance.y","Home Electronic","Others","Others","lance.y","10060.0","1"
"3820097072","(聊聊享折扣/蝦皮最低價)附發票 ible Airvida M1 鈦項圈負離子隨身空氣清淨機 經典編織 黑色50CM","2303741","2302462","歡迎聊聊優惠賣場","Home Electronic","Household Appliances","Air Purifier","gogocheap","23650.0","3"
"1860747239","聲寶 3孔6切6座1.5米延長線 台灣製 耐熱防火 插座 電腦延長線 現貨 蝦皮24h","116311684","116309859","蝦皮24h 3C電器館","Home Electronic","Household Appliances","Others","shopee24h_el","34342.38404570801","55"
"1723169182","🔥獨家優化越獄㊙️安博盒子純淨版 獨家VIP服務🔥ProS X9 Pro2 X950👍 機上盒 安博 盒子 電視盒","943314","942664","安博盒子 專家🔥最大總經銷公司貨批發團購評價💯分!威爾森數位🔥熊低價 📈嚴選品質","Home Electronic","TVs","Set-top box","dsrrenght","123960.0","32"
"2631499085","《大全配》Philips HD9642 飛利浦 健康氣炸鍋 (附噴油罐+串籤+串燒架+披薩烤盤+烘烤鍋+煎烤盤)","7593227","7591935","台南佳電 LineID: @ez80","Home Electronic","Kitchen Appliances","Fryer","ez80web","26580.0","3"
"7618346573","【 台灣現貨 】 小米智能驅蚊器 小米驅蚊器 米家驅蚊器 小米捕蚊燈 驅蚊器 捕蚊燈 捕蚊器 滅蚊器 基礎版 智能版","62212678","62211236","JX Store","Home Electronic","Household Appliances","Mosquito Nest","jx131446","13572.956373286213","16"
"4920080821","🍎現貨🍎科帥大容量5.5L 氣炸鍋 AF606空炸鍋 液晶觸控氣炸鍋 氣炸鍋 雙鍋 超取限一台","612512","612220","wewe樂活小舖/葳購批發","Home Electronic","Kitchen Appliances","Fryer","keeps0317","53614.61214096451","23"
"311031582","2020 大改款 藍芽5.0 APTX 全新 高品質2.1聲道擴大機(75w+75w/重低音150w) 發燒款","9242994","9241697","CSH AUDIO","Home Electronic","Audio Visual Equipment","Others","ab6913701","17159.2389380531","6"
"3607929895","［免運費］輸碼:MI41000E折千～HIMO TRANSFORMERS變形金剛主題折疊車 九號電動滑板車ES2","1557038","1555887","米家智能家居科技","Home Electronic","Others","Others","ee0903597182","46440.0","3"
"1711482566","HEPA濾心 濾網 適用三洋ABC-M5/CAFT-M5國際F-P02UT9/F-P15BH/F-P02US 清淨機","100232299","100230823","LFH愛濾屋","Home Electronic","Household Appliances","Air Purifier","lfh899","22915.365828221922","43"
"1554691927","Baseus倍思 藍鯊一號車用有線無線吸塵器 汽車吸塵器 家用吸塵器","28877711","28876327","AERO手機配件 專營手機殼.車用支架.保護貼","Home Electronic","Household Appliances","Vacuum","likgus","19152.0","18"
"133190681","《大大狗》台灣製造 四大超商可寄送  全不鏽鋼10人份曜石黑 （全配版）【單機版】TAC-10L- MBK大大狗","15668030","15666694","大大狗","Home Electronic","Kitchen Appliances","Electric Rice Cooker & Cooking Pot","cocacola55tw01","35655.0","12"
"2270530696","尚朋堂 14吋單拉壁扇SF-1489 台灣製造 【原廠公司貨】","84839716","84838239","專賣尚朋堂小家電生活館","Home Electronic","Seasonal Appliance","Fan-Wall/Ceiling","spt_tw","17232.0","21"
"5211388592","<<請入內聊聊>> HITACHI日立除濕機【RD-360HG(金)】18公升 適用坪數23坪","2528856","2527577","品川電器.","Home Electronic","Household Appliances","Dehumidifier","i9820911","15000.0","1"
"2873850746","[現貨]適用 Winix Zero Costco 好巿多空氣清淨機AZBU380-HWT濾網組HEPA+除臭除甲醛濾心","141299","141295","清淨博士~乾淨您的身心","Home Electronic","Household Appliances","Air Purifier","wendykao","20086.0","12"
"2140390968","Panasonic〈送原廠收納架〉MC-BJ980 日本製造直立無線吸塵器","10056547","10055250","aquos0128lcy","Home Electronic","Household Appliances","Vacuum","aquos0128lcy","16650.0","1"
"1681952143","現貨 日本製 Panasonic 國際牌 KZ-PH33-K KZ-PH33 IH 電磁爐 單口爐 7段火力 靜音設計","414815","414777","日本瘋代購","Home Electronic","Kitchen Appliances","Induction Cooker","ehouse68686","17880.0","5"
"743469689","Panasonic 國際牌16公升清淨除濕機 F-Y32EH 保證台灣公司貨","5616415","5615121","生活城--期望包辦您生活所需用品的大小事 商品眾多 歡迎詢價 可開發票","Home Electronic","Household Appliances","Dehumidifier","shinje0211","33700.0","2"
"1721354108","(輸碼折300  DAILY0502)TOSHIBA 東芝 9公斤定頻洗衣機 AW-E9290LG","81873993","81872517","​TOSHIBA東芝家電館","Home Electronic","Large Household Appliance","Washing Machine","toshiba_tw","23627.99118597591","3"
"2840585387","【現貨秒出】 LED 學習燈 無極調光 白/暖/黃 3色光 護眼燈 閱讀燈 檯燈 桌燈 書桌燈 立燈 居家","2990018","2988731","mina好購網","Home Electronic","Household Appliances","Lighting","mina417417","10692.528429665548","35"
"49340511","怡悅HEPA濾心 適用尚朋堂SA-2203C/SA2203C-H2/SA-2255F/SA-2258DC/SA-H360","5454964","5453670","怡悅健康生活館","Home Electronic","Household Appliances","Air Purifier","yera8888","69697.25468663013","72"
"6614342056","日本代購 空運 2019新款 IRIS OHYAMA ISHT-5000 洗碗機 烘碗機 洗烘碗機 免施工","414815","414777","日本瘋代購","Home Electronic","Kitchen Appliances","Dish Washer","ehouse68686","14490.0","1"
"101506164","PHILIPS 飛利浦 Lumea Advanced SC1993 70 光美容器 雷射 除毛器 除毛機脫毛機 日本代購","802789","802229","日貨最前線","Home Electronic","Beauty Appliances","Grooming Tool","madokaly","15100.0","2"
"1747012613","楽福🎁 魔力家 好熨氣 蒸氣掛燙機 可更換噴頭/過熱斷電/260ml大容量水箱/小巧便攜式","17691840","17690504","楽福 家°日用品","Home Electronic","Household Appliances","Iron","joujou15","232717.2377601757","352"
